QTR,Course,Section,Enroll Code,TITLE,UNITS,Enrolled,INSTR_1,INSTR_2,INSTR_3,Finals Type,Grading Opt,Sec Status,MAX,Seats,PRE REQ,MAJ Limit,Min Limit,Days_1,Begin_1,End_1,Room_1,Cap_1,Days_2,Begin_2,End_2,Room_2,Cap_2,Days_3,Begin_3,End_3,Room_3,Cap_3,Closed,Delay Sect,Level,Type,Extract
S13,GER     101C ,0100,22939,ADVANCED GERMAN    , 4.0      ,00000,MENGELE I                     ,                              ,                              ,S, , ,00030,0030 ,C, , ,M W    ,1100,1215,PHELP3505 ,0060,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,U,P,20130131
S13,GER     107C ,0100,22954,HISTORY OF CULTURE , 4.0      ,00000,WADE E R                      ,                              ,                              ,S, , ,00030,0030 ,C, , ,M W    ,1230,1345,PHELP1440 ,0035,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,U,P,20130131
S13,GER     109MA,0100,53850,GER CULTURE & LIT  , 4.0      ,00000,                              ,                              ,                              ,S, , ,00060,0060 , , , ,M W    ,0930,1045,PHELP1160 ,0070,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,U,P,20130131
S13,GER     111  ,0100,51524,ART AND POLITICS   , 4.0      ,00000,HOLLAND J                     ,                              ,                              ,S, , ,00060,0060 , , , , T R   ,1100,1215,PHELP1425 ,0065,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,U,P,20130131
S13,GER     190  ,0100,51540,PROSEMINAR         , 4.0      ,00000,HOLLAND J                     ,                              ,                              ,S, , ,00030,0030 ,C, , , T R   ,1230,1345,BUCHN1930 ,0100,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,U,P,20130131
S13,GER     197  ,0100,22970,SR HONORS PROJECT  , 4.0- 8.0 ,00000,                              ,                              ,                              ,N, , ,00015,0015 ,Y,Y, ,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, ,I,U,P,20130131
S13,GER     198  ,0100,22988,READINGS IN GERMAN , 1.0- 5.0 ,00000,                              ,                              ,                              ,N, , ,00010,0010 ,C, , ,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, ,I,U,P,20130131
S13,GER     199  ,0100,22996,INDEPENDENT STUDIES, 1.0- 5.0 ,00000,                              ,                              ,                              ,N, , ,00010,0010 ,C, , ,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, ,I,U,P,20130131
S13,GER     199RA,0100,23002,INDEP RES ASSIST   , 1.0- 5.0 ,00000,                              ,                              ,                              ,N, , ,00010,0010 ,C, , ,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, ,I,U,P,20130131
S13,GER     210  ,0100,51532,SEM LIT THEORY CRIT, 4.0      ,00000,                              ,                              ,                              ,N, , ,00003,0003 , , , ,  W    ,1530,1820,PHELP6320 ,0015,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,G,P,20130131
S13,GER     500  ,0100,23010,PRACTICUM - TA'S   , 2.0- 4.0 ,00000,WADE E R                      ,                              ,                              ,N,P, ,00010,0010 , , , ,M W    ,1400,1515,PHELP6320 ,0015,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,G,P,20130131
S13,GER     596  ,0100,23028,DIR READ & RESEARCH, 2.0- 4.0 ,00000,                              ,                              ,                              ,N,L, ,00005,0005 , , , ,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, ,I,G,P,20130131
S13,GER     597  ,0100,23036,INDIV STD COMP EXAM, 1.0-12.0 ,00000,                              ,                              ,                              ,N,P, ,00005,0005 , , , ,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, ,I,G,P,20130131
S13,GER     598  ,0100,23044,MA THESIS RES PREP , 1.0- 6.0 ,00000,                              ,                              ,                              ,N,L, ,00005,0005 , , , ,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, ,I,G,P,20130131
S13,GER     599  ,0100,23051,PH D DISS PREP     , 2.0- 8.0 ,00000,                              ,                              ,                              ,N,P, ,00010,0010 , , , ,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, ,I,G,P,20130131
S13,GLOBL     1  ,0100,23069,GLOBL HIS/CUL/IDEOL, 4.0      ,00000,MCCARTY P C                   ,                              ,                              ,S, ,R,00276,0276 , ,Y, , T R   ,1100,1215,CHEM 1179 ,0354,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,L,P,20130131
S13,GLOBL     1  ,0101,23077,GLOBL HIS/CUL/IDEOL, 4.0      ,00000,                              ,                              ,                              ,S, , ,00023,0023 , ,Y, , T     ,1900,1950,HSSB 1210 ,0026,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,L,S,20130131
S13,GLOBL     1  ,0102,23085,GLOBL HIS/CUL/IDEOL, 4.0      ,00000,                              ,                              ,                              ,S, , ,00023,0023 , ,Y, , T     ,1800,1850,HSSB 3201 ,0024,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,L,S,20130131
S13,GLOBL     1  ,0103,23093,GLOBL HIS/CUL/IDEOL, 4.0      ,00000,                              ,                              ,                              ,S, , ,00023,0023 , ,Y, ,    F  ,0900,0950,HSSB 1223 ,0026,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,L,S,20130131
S13,GLOBL     1  ,0104,23101,GLOBL HIS/CUL/IDEOL, 4.0      ,00000,                              ,                              ,                              ,S, , ,00023,0023 , ,Y, ,M      ,1900,1950,HSSB 4202 ,0024,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,L,S,20130131
S13,GLOBL     1  ,0105,23119,GLOBL HIS/CUL/IDEOL, 4.0      ,00000,                              ,                              ,                              ,S, , ,00023,0023 , ,Y, ,    F  ,1200,1250,HSSB 1210 ,0026,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,L,S,20130131
S13,GLOBL     1  ,0106,23127,GLOBL HIS/CUL/IDEOL, 4.0      ,00000,                              ,                              ,                              ,S, , ,00023,0023 , ,Y, ,   R   ,1900,1950,HSSB 1224 ,0026,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,L,S,20130131
S13,GLOBL     1  ,0107,23135,GLOBL HIS/CUL/IDEOL, 4.0      ,00000,                              ,                              ,                              ,S, , ,00023,0023 , ,Y, ,   R   ,1900,1950,HSSB 1223 ,0026,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,L,S,20130131
S13,GLOBL     1  ,0108,23143,GLOBL HIS/CUL/IDEOL, 4.0      ,00000,                              ,                              ,                              ,S, , ,00023,0023 , ,Y, ,    F  ,1100,1150,HSSB 3201 ,0024,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,L,S,20130131
S13,GLOBL     1  ,0109,23150,GLOBL HIS/CUL/IDEOL, 4.0      ,00000,                              ,                              ,                              ,S, , ,00023,0023 , ,Y, ,M      ,1900,1950,HSSB 4201 ,0024,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,L,S,20130131
S13,GLOBL     1  ,0110,23168,GLOBL HIS/CUL/IDEOL, 4.0      ,00000,                              ,                              ,                              ,S, , ,00023,0023 , ,Y, ,  W    ,1900,1950,HSSB 4202 ,0024,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,L,S,20130131
S13,GLOBL     1  ,0111,23176,GLOBL HIS/CUL/IDEOL, 4.0      ,00000,                              ,                              ,                              ,S, , ,00023,0023 , ,Y, ,  W    ,1900,1950,HSSB 4201 ,0024,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,L,S,20130131
S13,GLOBL     1  ,0112,23184,GLOBL HIS/CUL/IDEOL, 4.0      ,00000,                              ,                              ,                              ,S, , ,00023,0023 , ,Y, ,   R   ,1800,1850,HSSB 3201 ,0024,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,L,S,20130131
S13,GLOBL     2  ,0100,23192,GLOBL SOC/ECON/POL , 4.0      ,00000,JUERGENSMEYER                 ,                              ,                              ,S, ,R,00276,0276 , , , ,M W    ,1400,1515,BUCHN1910 ,0306,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,L,P,20130131
S13,GLOBL     2  ,0101,23200,GLOBL SOC/ECON/POL , 4.0      ,00000,                              ,                              ,                              ,S, , ,00023,0023 , , , , T     ,1900,1950,HSSB 3202 ,0024,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,L,S,20130131
S13,GLOBL     2  ,0102,23218,GLOBL SOC/ECON/POL , 4.0      ,00000,                              ,                              ,                              ,S, , ,00023,0023 , , , ,   R   ,0800,0850,HSSB 3201 ,0024,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,L,S,20130131
S13,GLOBL     2  ,0103,23226,GLOBL SOC/ECON/POL , 4.0      ,00000,                              ,                              ,                              ,S, , ,00023,0023 , , , ,   R   ,1900,1950,HSSB 1211 ,0026,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,L,S,20130131
S13,GLOBL     2  ,0104,23234,GLOBL SOC/ECON/POL , 4.0      ,00000,                              ,                              ,                              ,S, , ,00023,0023 , , , ,  W    ,1900,1950,HSSB 3202 ,0024,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,L,S,20130131
S13,GLOBL     2  ,0105,23242,GLOBL SOC/ECON/POL , 4.0      ,00000,                              ,                              ,                              ,S, , ,00023,0023 , , , ,  W    ,1900,1950,HSSB 3201 ,0024,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,L,S,20130131
S13,GLOBL     2  ,0106,23259,GLOBL SOC/ECON/POL , 4.0      ,00000,                              ,                              ,                              ,S, , ,00023,0023 , , , ,   R   ,1900,1950,HSSB 4202 ,0024,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,L,S,20130131
S13,GLOBL     2  ,0107,23267,GLOBL SOC/ECON/POL , 4.0      ,00000,                              ,                              ,                              ,S, , ,00023,0023 , , , ,    F  ,1300,1350,HSSB 4202 ,0024,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,L,S,20130131
S13,GLOBL     2  ,0108,23275,GLOBL SOC/ECON/POL , 4.0      ,00000,                              ,                              ,                              ,S, , ,00023,0023 , , , ,M      ,1900,1950,HSSB 3202 ,0024,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,L,S,20130131
S13,GLOBL     2  ,0109,23283,GLOBL SOC/ECON/POL , 4.0      ,00000,                              ,                              ,                              ,S, , ,00023,0023 , , , ,    F  ,1400,1450,HSSB 3201 ,0024,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,L,S,20130131
S13,GLOBL     2  ,0110,23291,GLOBL SOC/ECON/POL , 4.0      ,00000,                              ,                              ,                              ,S, , ,00023,0023 , , , ,M      ,1900,1950,HSSB 3201 ,0024,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,L,S,20130131
S13,GLOBL     2  ,0111,23309,GLOBL SOC/ECON/POL , 4.0      ,00000,                              ,                              ,                              ,S, , ,00023,0023 , , , ,    F  ,1000,1050,HSSB 1231 ,0026,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,L,S,20130131
S13,GLOBL     2  ,0112,23317,GLOBL SOC/ECON/POL , 4.0      ,00000,                              ,                              ,                              ,S, , ,00023,0023 , , , , T     ,1900,1950,HSSB 3201 ,0024,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,L,S,20130131
S13,GLOBL    60F ,0100,56051,PUNJABI VI         , 4.0      ,00000,MANN G S                      ,THANDI S                      ,                              ,S, , ,00005,0005 ,C, , ,MTWR   ,1700,1750,HSSB 2252 ,0032,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,L,P,20130131
S13,GLOBL   102  ,0100,23333,GLOBAL RELIGION    , 4.0      ,00000,JUERGENSMEYER                 ,                              ,                              ,S, , ,00065,0065 , ,Y, ,M W    ,1700,1815,NH   1006 ,0132,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,U,P,20130131
S13,GLOBL   110  ,0100,52795,GLBL CULTURE/ETHICS, 4.0      ,00000,LEZRA E M                     ,                              ,                              ,S, ,R,00144,0144 ,C,Y, ,M W F  ,1300,1350,TD-W 1701 ,0150,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,U,P,20130131
S13,GLOBL   110  ,0101,52803,GLBL CULTURE/ETHICS, 4.0      ,00000,                              ,                              ,                              ,S, , ,00024,0024 ,C,Y, ,  W    ,1900,1950,HSSB 1224 ,0026,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,U,S,20130131
S13,GLOBL   110  ,0102,52811,GLBL CULTURE/ETHICS, 4.0      ,00000,                              ,                              ,                              ,S, , ,00024,0024 ,C,Y, ,   R   ,1800,1850,HSSB 4201 ,0024,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,U,S,20130131
S13,GLOBL   110  ,0103,52829,GLBL CULTURE/ETHICS, 4.0      ,00000,                              ,                              ,                              ,S, , ,00024,0024 ,C,Y, ,  W    ,1900,1950,HSSB 1223 ,0026,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,U,S,20130131
S13,GLOBL   110  ,0104,52837,GLBL CULTURE/ETHICS, 4.0      ,00000,                              ,                              ,                              ,S, , ,00024,0024 ,C,Y, , T     ,1900,1950,HSSB 1233 ,0026,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,U,S,20130131
S13,GLOBL   110  ,0105,52845,GLBL CULTURE/ETHICS, 4.0      ,00000,                              ,                              ,                              ,S, , ,00024,0024 ,C,Y, ,    F  ,1100,1150,HSSB 1236 ,0026,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,U,S,20130131
